datetime_utc;pv_production_kw;grid_net_kw;injection_price_eur_per_mwh;offtake_price_eur_per_mwh;most_recent_load_factor_forecast
2026-01-05 07:00:00;0,05;7,04;136,099;183,6381;0,011875908
2026-01-05 07:15:00;0,04;7,26;147,239;194,7781;0,03119146
2026-01-05 07:30:00;0,05;6,98;139,719;187,2581;0,052793533
2026-01-05 07:45:00;0,06;14,88;144,639;192,1781;0,07219409
2026-01-05 08:00:00;;0;153,739;201,2781;0,06946231
2026-01-05 08:15:00;;0;152,239;199,7781;0,08638448
2026-01-05 08:30:00;;0;137,969;185,5081;0,10205893
2026-01-05 08:45:00;;0;127,649;175,1881;0,11529436
2026-01-05 09:00:00;;0;153,209;200,7481;0,12323053
2026-01-05 09:15:00;;0;131,699;179,2381;0,1344535
2026-01-05 09:30:00;;0;128,669;176,2081;0,1444816
2026-01-05 09:45:00;;0;121,499;169,0381;0,15296505
2026-01-05 10:00:00;;0;126,829;174,3681;0,18751413
2026-01-05 10:15:00;;0;125,309;172,8481;0,18999149
2026-01-05 10:30:00;;0;124,139;171,6781;0,19083595
2026-01-05 10:45:00;;0;121,639;169,1781;0,18973026
2026-01-05 11:00:00;1,12;22,58;122,329;169,8681;0,20946804
2026-01-05 11:15:00;1,21;21,44;120,629;168,1681;0,20195198
2026-01-05 11:30:00;1,05;18,27;121,159;168,6981;0,19476888
2026-01-05 11:45:00;1,05;18,05;120,439;167,9781;0,18507288
2026-01-05 12:00:00;0,96;16,72;119,409;166,9481;0,18564346
2026-01-05 12:15:00;0,76;20,58;117,539;165,0781;0,16826284
2026-01-05 12:30:00;2,49;17,12;119,529;167,0681;0,14839712
2026-01-05 12:45:00;4,87;13,47;121,919;169,4581;0,12763916
2026-01-05 13:00:00;6,16;11,01;114,609;162,1481;0,10423375
2026-01-05 13:15:00;5,77;12,6;118,069;165,6081;0,086082034
2026-01-05 13:30:00;6,4;10,76;126,069;173,6081;0,068967655
2026-01-05 13:45:00;7,91;8,12;142,049;189,5881;0,051039755
2026-01-05 14:00:00;8,15;7,24;122,599;170,1381;0,035580374
2026-01-05 14:15:00;7,88;7,44;130,569;178,1081;0,016093956
2026-01-05 14:30:00;4,48;10,37;146,009;193,5481;0,003780263
2026-01-05 14:45:00;4,17;10,44;142,349;189,8881;0,000200532
2026-01-05 15:00:00;2,54;13,98;144,319;191,8581;0
2026-01-05 15:15:00;1,02;17,65;150,019;197,5581;0
2026-01-05 15:30:00;0,27;19,81;171,049;218,5881;0
2026-01-05 15:45:00;0,06;15,15;186,389;233,9281;0
2026-01-05 16:00:00;0,06;14,78;172,769;220,3081;0
2026-01-05 16:15:00;0,05;19,11;198,749;246,2881;0
2026-01-05 16:30:00;0,05;19,95;235,139;282,6781;0
2026-01-05 16:45:00;0,05;18,49;233,929;281,4681;0
2026-01-05 17:00:00;0,06;16,97;210,189;257,7281;0
2026-01-05 17:15:00;0,05;18,35;207,269;254,8081;0
2026-01-05 17:30:00;0,05;20,26;208,129;255,6681;0
2026-01-05 17:45:00;0,05;24,59;191,749;239,2881;0
2026-01-05 18:00:00;0,05;22,03;212,869;260,4081;0
2026-01-05 18:15:00;0,05;13,25;199,719;247,2581;0
2026-01-05 18:30:00;0,06;12,65;152,749;200,2881;0
2026-01-05 18:45:00;0,06;12,97;128,859;176,3981;0
2026-01-05 19:00:00;0,05;13,51;162,049;209,5881;0
2026-01-05 19:15:00;0,06;13,35;137,479;185,0181;0
2026-01-05 19:30:00;0,03;12,21;128,839;176,3781;0
2026-01-05 19:45:00;0,05;11,91;122,759;170,2981;0
2026-01-05 20:00:00;0,05;12,9;128,569;176,1081;0
2026-01-05 20:15:00;0,05;12,09;125,799;173,3381;0
2026-01-05 20:30:00;0,05;8,93;116,509;164,0481;0
2026-01-05 20:45:00;0,05;9,02;108,529;156,0681;0
2026-01-05 21:00:00;0,05;8,34;119,459;166,9981;0
2026-01-05 21:15:00;0,05;10,23;113,229;160,7681;0
2026-01-05 21:30:00;0,06;9,15;114,919;162,4581;0
2026-01-05 21:45:00;0,06;9,75;110,789;158,3281;0
2026-01-05 22:00:00;0,04;9,53;110,259;157,7981;0
2026-01-05 22:15:00;0,05;10;103,159;150,6981;0
2026-01-05 22:30:00;0,05;10;98,009;145,5481;0
2026-01-05 22:45:00;0,05;20,16;96,769;144,3081;0
2026-01-05 23:00:00;0,05;17,47;105,519;153,0581;0
2026-01-05 23:15:00;0,05;15,27;98,129;145,6681;0
2026-01-05 23:30:00;0,04;16,37;91,649;139,1881;0
2026-01-05 23:45:00;0,06;16,45;86,479;134,0181;0
2026-01-06 00:00:00;0,05;16,83;100,749;148,2881;0
2026-01-06 00:15:00;0,04;15,8;97,169;144,7081;0
2026-01-06 00:30:00;0,05;16,35;93,019;140,5581;0
2026-01-06 00:45:00;0,05;16,41;90,459;137,9981;0
2026-01-06 01:00:00;0,05;15,59;95,119;142,6581;0
2026-01-06 01:15:00;0,05;15,11;91,589;139,1281;0
2026-01-06 01:30:00;0,06;15,75;91,609;139,1481;0
2026-01-06 01:45:00;0,05;16,76;90,859;138,3981;0
2026-01-06 02:00:00;0,05;16,58;91,779;139,3181;0
2026-01-06 02:15:00;0,05;18;90,799;138,3381;0
2026-01-06 02:30:00;0,05;16,53;90,759;138,2981;0
2026-01-06 02:45:00;0,06;11,59;90,009;137,5481;0
2026-01-06 03:00:00;0,06;8,48;89,859;137,3981;0
2026-01-06 03:15:00;0,05;9,09;90,629;138,1681;0
2026-01-06 03:30:00;0,05;8,42;94,759;142,2981;0
2026-01-06 03:45:00;0,06;8,53;97,559;145,0981;0
2026-01-06 04:00:00;0,06;9,96;91,139;138,6781;0
2026-01-06 04:15:00;0,06;17,02;93,079;140,6181;0
2026-01-06 04:30:00;0,06;19,12;101,529;149,0681;0
2026-01-06 04:45:00;0,05;18,81;105,249;152,7881;0
2026-01-06 05:00:00;0,06;18,34;102,819;150,3581;0
2026-01-06 05:15:00;0,06;17,27;108,499;156,0381;0
2026-01-06 05:30:00;0,05;17,06;112,169;159,7081;0
2026-01-06 05:45:00;0,05;15,27;124,659;172,1981;0
2026-01-06 06:00:00;0,05;13,99;112,419;159,9581;0
2026-01-06 06:15:00;0,05;14,46;128,649;176,1881;0
2026-01-06 06:30:00;0,05;7,14;138,179;185,7181;7,06E-06
2026-01-06 06:45:00;0,06;6,63;137,739;185,2781;0,000858656
2026-01-06 07:00:00;0,05;7,19;144,259;191,7981;0,004212949
2026-01-06 07:15:00;0,05;9,2;159,469;207,0081;0,010310078
2026-01-06 07:30:00;0,05;9,93;161,699;209,2381;0,018150363
2026-01-06 07:45:00;0,06;8,35;154,309;201,8481;0,02672808
2026-01-06 08:00:00;0,05;13,33;180,659;228,1981;0,048111346
2026-01-06 08:15:00;0,05;12,67;160,719;208,2581;0,059495747
2026-01-06 08:30:00;0,05;13,17;157,089;204,6281;0,06685616
2026-01-06 08:45:00;0,05;13,42;139,809;187,3481;0,06959432
2026-01-06 09:00:00;0,29;26,9;167,599;215,1381;0,06521451
2026-01-06 09:15:00;0,88;28,92;140,849;188,3881;0,06800766
2026-01-06 09:30:00;1,89;26,21;140,769;188,3081;0,070177644
2026-01-06 09:45:00;2,59;24,16;133,149;180,6881;0,07162004
2026-01-06 10:00:00;3,21;23,38;152,379;199,9181;0,050166134
2026-01-06 10:15:00;3,82;22,06;139,209;186,7481;0,051883876
2026-01-06 10:30:00;4,34;19,96;133,719;181,2581;0,053921066
2026-01-06 10:45:00;5,05;19,66;126,749;174,2881;0,05644212
2026-01-06 11:00:00;5,92;20,99;131,669;179,2081;0,05087314
2026-01-06 11:15:00;6,77;17,57;125,779;173,3181;0,05536219
2026-01-06 11:30:00;7,67;16,88;122,609;170,1481;0,059531104
2026-01-06 11:45:00;9;15,74;119,169;166,7081;0,06199988
2026-01-06 12:00:00;11,62;11,04;124,249;171,7881;0,058345426
2026-01-06 12:15:00;14,19;5,51;120,349;167,8881;0,060041916
2026-01-06 12:30:00;14,58;5,51;113,289;160,8281;0,057587247
2026-01-06 12:45:00;14,43;7,12;113,749;161,2881;0,05100031
2026-01-06 13:00:00;14,15;4,92;113,039;160,5781;0,042495187
2026-01-06 13:15:00;14,02;4,56;117,989;165,5281;0,035977867
2026-01-06 13:30:00;13,76;4,73;116,149;163,6881;0,029353438
2026-01-06 13:45:00;13,54;4,52;123,249;170,7881;0,022141017
2026-01-06 14:00:00;12,02;3,97;109,729;157,2681;0,015338753
2026-01-06 14:15:00;10,35;5,63;118,879;166,4181;0,007994486
2026-01-06 14:30:00;7,28;8,92;123,879;171,4181;0,00253831
2026-01-06 14:45:00;6,51;11,7;136,969;184,5081;0,000199512
2026-01-06 15:00:00;3,94;14,98;119,389;166,9281;0
2026-01-06 15:15:00;1,35;16,13;133,409;180,9481;0
2026-01-06 15:30:00;0,71;16,64;138,799;186,3381;0
2026-01-06 15:45:00;0,18;14,69;151,369;198,9081;0
2026-01-06 16:00:00;0,05;18,05;132,919;180,4581;0
2026-01-06 16:15:00;0,05;23;137,849;185,3881;0
2026-01-06 16:30:00;0,05;23,22;152,749;200,2881;0
2026-01-06 16:45:00;0,06;20,68;151,449;198,9881;0
2026-01-06 17:00:00;0,06;20,21;150,689;198,2281;0
2026-01-06 17:15:00;0,05;23;141,039;188,5781;0
2026-01-06 17:30:00;0,06;23,26;137,599;185,1381;0
2026-01-06 17:45:00;0,06;23,59;126,739;174,2781;0
2026-01-06 18:00:00;0,05;25,94;145,729;193,2681;0
2026-01-06 18:15:00;0,05;21,7;130,629;178,1681;0
2026-01-06 18:30:00;0,05;19,04;124,629;172,1681;0
2026-01-06 18:45:00;0,05;15,28;118,479;166,0181;0
2026-01-06 19:00:00;0,05;15,48;124,739;172,2781;0
2026-01-06 19:15:00;0,05;15,7;114,559;162,0981;0
2026-01-06 19:30:00;0,05;16,63;108,639;156,1781;0
2026-01-06 19:45:00;0,05;15,81;101,529;149,0681;0
2026-01-06 20:00:00;0,05;15,37;110,519;158,0581;0
2026-01-06 20:15:00;0,05;12,93;107,099;154,6381;0
2026-01-06 20:30:00;0,05;13,39;103,989;151,5281;0
2026-01-06 20:45:00;0,06;13,81;102,069;149,6081;0
2026-01-06 21:00:00;0,05;12,34;100,869;148,4081;0
2026-01-06 21:15:00;0,05;11,88;101,329;148,8681;0
2026-01-06 21:30:00;0,05;12,89;101,369;148,9081;0
2026-01-06 21:45:00;0,05;13,36;99,479;147,0181;0
2026-01-06 22:00:00;0,05;14,28;100,809;148,3481;0
2026-01-06 22:15:00;0,05;13,57;98,159;145,6981;0
2026-01-06 22:30:00;0,05;13,1;92,779;140,3181;0
2026-01-06 22:45:00;0,05;21,25;78,279;125,8181;0
2026-01-06 23:00:00;0,04;21,9;97,119;144,6581;0
2026-01-06 23:15:00;0,04;20,63;91,249;138,7881;0
2026-01-06 23:30:00;0,04;19,24;81,929;129,4681;0
2026-01-06 23:45:00;0,04;17,9;78,099;125,6381;0
2026-01-07 00:00:00;0,05;19,1;86,779;134,3181;0
2026-01-07 00:15:00;0,05;21,46;83,369;130,9081;0
2026-01-07 00:30:00;0,05;25,06;79,439;126,9781;0
2026-01-07 00:45:00;0,05;23,79;78,079;125,6181;0
2026-01-07 01:00:00;0,05;23,21;79,629;127,1681;0
2026-01-07 01:15:00;0,04;21,98;77,579;125,1181;0
2026-01-07 01:30:00;0,05;26,97;78,349;125,8881;0
2026-01-07 01:45:00;0,04;24,69;76,299;123,8381;0
2026-01-07 02:00:00;0,04;23,02;75,829;123,3681;0
2026-01-07 02:15:00;0,05;22,95;73,599;121,1381;0
2026-01-07 02:30:00;0,04;21,79;72,669;120,2081;0
2026-01-07 02:45:00;0,05;17,45;71,699;119,2381;0
2026-01-07 03:00:00;0,05;14,84;72,779;120,3181;0
2026-01-07 03:15:00;0,05;12,89;72,669;120,2081;0
2026-01-07 03:30:00;0,05;13,74;72,309;119,8481;0
2026-01-07 03:45:00;0,05;13,55;73,599;121,1381;0
2026-01-07 04:00:00;0,05;16,09;77,059;124,5981;0
2026-01-07 04:15:00;0,05;15,17;76,549;124,0881;0
2026-01-07 04:30:00;0,05;14,29;78,239;125,7781;0
2026-01-07 04:45:00;0,05;15,9;82,199;129,7381;0
2026-01-07 05:00:00;0,05;22,67;78,569;126,1081;0
2026-01-07 05:15:00;0,04;24,25;81,959;129,4981;0
2026-01-07 05:30:00;0,04;22,38;87,659;135,1981;0
2026-01-07 05:45:00;0,05;18,56;91,219;138,7581;0
2026-01-07 06:00:00;0,05;18,97;98,679;146,2181;0
2026-01-07 06:15:00;0,05;18,54;100,159;147,6981;0
2026-01-07 06:30:00;0,05;18,45;102,539;150,0781;5,53E-06
2026-01-07 06:45:00;0,05;17,72;103,789;151,3281;0,000887133
2026-01-07 07:00:00;0,05;12,16;104,379;151,9181;0,005705247
2026-01-07 07:15:00;0,06;10,24;103,989;151,5281;0,015212773
2026-01-07 07:30:00;0,05;12,18;107,239;154,7781;0,026614852
2026-01-07 07:45:00;0,05;11,12;102,599;150,1381;0,03719491
2026-01-07 08:00:00;0,05;10,42;107,869;155,4081;0,023052463
2026-01-07 08:15:00;0,05;18,26;108,659;156,1981;0,030156499
2026-01-07 08:30:00;0,1;18,64;107,439;154,9781;0,037789963
2026-01-07 08:45:00;0,21;16,49;95,039;142,5781;0,04530305
2026-01-07 09:00:00;0,26;22,87;108,619;156,1581;0,052679114
2026-01-07 09:15:00;0,56;23,41;100,879;148,4181;0,060205553
2026-01-07 09:30:00;0,82;26,17;97,889;145,4281;0,06735609
2026-01-07 09:45:00;1,13;23,55;93,809;141,3481;0,074117206
2026-01-07 10:00:00;1,74;19,58;94,229;141,7681;0,09220185
2026-01-07 10:15:00;1,75;19,12;92,009;139,5481;0,09628296
2026-01-07 10:30:00;3,36;18,29;90,749;138,2881;0,09933684
2026-01-07 10:45:00;3,33;19,57;92,149;139,6881;0,101171635
2026-01-07 11:00:00;2,63;19,42;91,379;138,9181;0,13412504
2026-01-07 11:15:00;2,2;17,28;88,609;136,1481;0,13004886
2026-01-07 11:30:00;3,25;16,26;89,109;136,6481;0,12600805
2026-01-07 11:45:00;3,12;17,22;86,949;134,4881;0,119402416
2026-01-07 12:00:00;2,64;18,47;90,709;138,2481;0,1376416
2026-01-07 12:15:00;3,65;19,18;87,019;134,5581;0,12116698
2026-01-07 12:30:00;5,01;16,6;83,399;130,9381;0,10385445
2026-01-07 12:45:00;5,56;15,36;85,139;132,6781;0,08662973
2026-01-07 13:00:00;4,67;14,05;83,889;131,4281;0,084936224
2026-01-07 13:15:00;4,3;14,86;87,209;134,7481;0,06652829
2026-01-07 13:30:00;3,63;16,93;87,999;135,5381;0,050579693
2026-01-07 13:45:00;3,33;17,26;94,729;142,2681;0,036088716
2026-01-07 14:00:00;3,07;15,76;89,509;137,0481;0,023800865
2026-01-07 14:15:00;2,71;16,33;96,369;143,9081;0,011152583
2026-01-07 14:30:00;2,59;17,26;99,309;146,8481;0,003143645
2026-01-07 14:45:00;1,47;20,45;96,699;144,2381;0,000216683
2026-01-07 15:00:00;0,56;18,02;99,409;146,9481;0
2026-01-07 15:15:00;0,23;16,59;103,259;150,7981;0
2026-01-07 15:30:00;0,09;18,22;106,509;154,0481;0
2026-01-07 15:45:00;0,05;15,12;114,469;162,0081;0
2026-01-07 16:00:00;0,05;16,16;111,029;158,5681;0
2026-01-07 16:15:00;0,06;19,27;115,399;162,9381;0
2026-01-07 16:30:00;0,05;17,73;121,429;168,9681;0
2026-01-07 16:45:00;0,05;18,93;123,949;171,4881;0
2026-01-07 17:00:00;0,05;19,25;116,049;163,5881;0
2026-01-07 17:15:00;0,06;20,78;116,539;164,0781;0
2026-01-07 17:30:00;0,05;21,14;126,709;174,2481;0
2026-01-07 17:45:00;0,05;23,35;146,699;194,2381;0
2026-01-07 18:00:00;0,05;23,14;136,359;183,8981;0
2026-01-07 18:15:00;0,05;14,93;129,189;176,7281;0
2026-01-07 18:30:00;0,05;14,43;127,069;174,6081;0
2026-01-07 18:45:00;0,05;13,86;121,759;169,2981;0
2026-01-07 19:00:00;0,05;12,78;114,149;161,6881;0
2026-01-07 19:15:00;0,05;13,23;118,169;165,7081;0
2026-01-07 19:30:00;0,05;12,22;111,649;159,1881;0
2026-01-07 19:45:00;0,05;12,68;106,369;153,9081;0
2026-01-07 20:00:00;0,05;11,62;100,229;147,7681;0
2026-01-07 20:15:00;0,05;10,43;96,269;143,8081;0
2026-01-07 20:30:00;0,05;10,82;90,369;137,9081;0
2026-01-07 20:45:00;0,05;9,77;81,439;128,9781;0
2026-01-07 21:00:00;0,05;9,83;81,439;128,9781;0
2026-01-07 21:15:00;0,05;10,52;86,469;134,0081;0
2026-01-07 21:30:00;0,06;9,96;91,839;139,3781;0
2026-01-07 21:45:00;0,05;9,92;88,509;136,0481;0
2026-01-07 22:00:00;0,05;9,88;88,289;135,8281;0
2026-01-07 22:15:00;0,05;9,01;80,389;127,9281;0
2026-01-07 22:30:00;0,05;9,66;77,919;125,4581;0
2026-01-07 22:45:00;0,05;20,36;74,849;122,3881;0
2026-01-07 23:00:00;0,05;18,88;77,879;125,4181;0
2026-01-07 23:15:00;0,05;15,92;76,269;123,8081;0
2026-01-07 23:30:00;0,04;17,14;73,149;120,6881;0
2026-01-07 23:45:00;0,05;15,78;71,549;119,0881;0
2026-01-08 00:00:00;0,05;16,86;75,219;122,7581;0
2026-01-08 00:15:00;0,05;14,7;72,759;120,2981;0
2026-01-08 00:30:00;0,05;15,2;73,749;121,2881;0
2026-01-08 00:45:00;0,05;15,46;72,269;119,8081;0
2026-01-08 01:00:00;0,05;15,77;75,449;122,9881;0
2026-01-08 01:15:00;0,05;17,78;75,689;123,2281;0
2026-01-08 01:30:00;0,05;17,66;74,339;121,8781;0
2026-01-08 01:45:00;0,05;16,11;75,609;123,1481;0
2026-01-08 02:00:00;0,05;14,75;73,389;120,9281;0
2026-01-08 02:15:00;0,05;16,52;73,759;121,2981;0
2026-01-08 02:30:00;0,04;16,68;72,509;120,0481;0
2026-01-08 02:45:00;0,05;11,72;73,229;120,7681;0
2026-01-08 03:00:00;0,05;8,17;71,789;119,3281;0
2026-01-08 03:15:00;0,05;8,44;75,749;123,2881;0
2026-01-08 03:30:00;0,04;8,77;78,039;125,5781;0
2026-01-08 03:45:00;0,05;9,44;77,989;125,5281;0
2026-01-08 04:00:00;0,05;18,41;76,009;123,5481;0
2026-01-08 04:15:00;0,05;13,47;77,549;125,0881;0
2026-01-08 04:30:00;0,05;16,6;79,219;126,7581;0
2026-01-08 04:45:00;0,05;19,5;80,139;127,6781;0
2026-01-08 05:00:00;0,05;19,19;76,959;124,4981;0
2026-01-08 05:15:00;0,05;18,64;79,009;126,5481;0
2026-01-08 05:30:00;0,05;18,35;94,999;142,5381;0
2026-01-08 05:45:00;0,05;16,33;104,539;152,0781;0
2026-01-08 06:00:00;0,05;16,33;94,609;142,1481;0
2026-01-08 06:15:00;0,05;15,54;101,439;148,9781;0
2026-01-08 06:30:00;0,05;15,72;122,339;169,8781;3,74E-06
2026-01-08 06:45:00;0,05;9,42;151,899;199,4381;0,000155648
2026-01-08 07:00:00;0,06;8,52;159,059;206,5981;0,000587484
2026-01-08 07:15:00;0,06;9,94;159,009;206,5481;0,001181428
2026-01-08 07:30:00;0,06;15,86;160,069;207,6081;0,001837002
2026-01-08 07:45:00;0,07;16,95;162,739;210,2781;0,002514508
2026-01-08 08:00:00;0,98;15,79;172,329;219,8681;0,003124178
2026-01-08 08:15:00;2,16;12,97;184,739;232,2781;0,003805
2026-01-08 08:30:00;3,73;9,71;198,899;246,4381;0,004558672
2026-01-08 08:45:00;5,63;7,8;170,089;217,6281;0,005321355
2026-01-08 09:00:00;7,46;16,55;194,759;242,2981;0,006132832
2026-01-08 09:15:00;7,77;15,09;192,869;240,4081;0,006796992
2026-01-08 09:30:00;7,44;13,93;179,929;227,4681;0,007407088
2026-01-08 09:45:00;7,81;12,94;170,139;217,6781;0,007915599
2026-01-08 10:00:00;7,89;14,27;191,899;239,4381;0,009454993
2026-01-08 10:15:00;8,34;13,78;174,919;222,4581;0,009618631
2026-01-08 10:30:00;8,59;12,45;174,789;222,3281;0,009699048
2026-01-08 10:45:00;8,38;11,1;165,259;212,7981;0,009721319
2026-01-08 11:00:00;10,72;7,36;170,839;218,3781;0,011638909
2026-01-08 11:15:00;12,31;6,64;167,329;214,8681;0,01124269
2026-01-08 11:30:00;12,05;6,58;166,949;214,4881;0,010897477
2026-01-08 11:45:00;13,91;4,04;175,979;223,5181;0,010292311
2026-01-08 12:00:00;9,52;10,2;167,069;214,6081;0,011160233
2026-01-08 12:15:00;8,69;10,39;179,119;226,6581;0,010190048
2026-01-08 12:30:00;7,15;11,46;175,869;223,4081;0,008999525
2026-01-08 12:45:00;7,39;9,22;180,069;227,6081;0,007583478
2026-01-08 13:00:00;6,48;9,79;165,429;212,9681;0,007538509
2026-01-08 13:15:00;6,57;11,13;186,379;233,9181;0,005729729
2026-01-08 13:30:00;7,27;10,98;199,029;246,5681;0,004186682
2026-01-08 13:45:00;7,09;12,37;184,729;232,2681;0,002913786
2026-01-08 14:00:00;5,09;12,58;178,299;225,8381;0,001972163
2026-01-08 14:15:00;3,46;12,65;179,689;227,2281;0,001089705
2026-01-08 14:30:00;3,13;12,77;176,859;224,3981;0,000407779
2026-01-08 14:45:00;1,75;15,4;178,689;226,2281;5,81E-05
2026-01-08 15:00:00;1,04;15,93;156,099;203,6381;0
2026-01-08 15:15:00;0,62;18,36;163,709;211,2481;0
2026-01-08 15:30:00;0,16;20,65;179,259;226,7981;0
2026-01-08 15:45:00;0,05;15,93;194,839;242,3781;0
2026-01-08 16:00:00;0,06;18,28;167,649;215,1881;0
2026-01-08 16:15:00;0,06;19,92;170,839;218,3781;0
2026-01-08 16:30:00;0,05;18,58;158,359;205,8981;0
2026-01-08 16:45:00;0,06;19,12;144,419;191,9581;0
2026-01-08 17:00:00;0,06;18,55;182,109;229,6481;0
2026-01-08 17:15:00;0,06;19,58;144,149;191,6881;0
2026-01-08 17:30:00;0,06;21,05;134,809;182,3481;0
2026-01-08 17:45:00;0,05;23,34;115,349;162,8881;0
2026-01-08 18:00:00;0,06;23,09;131,719;179,2581;0
2026-01-08 18:15:00;0,05;21,08;127,149;174,6881;0
2026-01-08 18:30:00;0,05;14,85;99,209;146,7481;0
2026-01-08 18:45:00;0,05;13,03;86,359;133,8981;0
2026-01-08 19:00:00;0,05;14,01;105,589;153,1281;0
2026-01-08 19:15:00;0,05;13,5;87,829;135,3681;0
2026-01-08 19:30:00;0,05;16;79,719;127,2581;0
2026-01-08 19:45:00;0,06;10,68;75,749;123,2881;0
2026-01-08 20:00:00;0,06;9,77;90,689;138,2281;0
2026-01-08 20:15:00;0,05;10,41;85,439;132,9781;0
2026-01-08 20:30:00;0,05;10,36;79,249;126,7881;0
2026-01-08 20:45:00;0,05;11,76;73,559;121,0981;0
2026-01-08 21:00:00;0,06;10,55;89,019;136,5581;0
2026-01-08 21:15:00;0,05;9,69;78,209;125,7481;0
2026-01-08 21:30:00;0,06;9,34;77,019;124,5581;0
2026-01-08 21:45:00;0,05;10,51;71,039;118,5781;0
2026-01-08 22:00:00;0,05;10,67;81,249;128,7881;0
2026-01-08 22:15:00;0,05;8,92;70,879;118,4181;0
2026-01-08 22:30:00;0,06;6,24;60,519;108,0581;0
2026-01-08 22:45:00;0,05;16,62;58,119;105,6581;0
2026-01-08 23:00:00;0,05;18,43;78,729;126,2681;0
2026-01-08 23:15:00;0,05;17,97;63,799;111,3381;0
2026-01-08 23:30:00;0,05;17,36;51,899;99,4381;0
2026-01-08 23:45:00;0,05;17,98;51,539;99,0781;0
2026-01-09 00:00:00;0,05;17,27;59,279;106,8181;0
2026-01-09 00:15:00;0,05;15,43;57,409;104,9481;0
2026-01-09 00:30:00;0,06;16,14;53,209;100,7481;0
2026-01-09 00:45:00;0,05;16,9;46,879;94,4181;0
2026-01-09 01:00:00;0,05;18,45;48,709;96,2481;0
2026-01-09 01:15:00;0,05;18,42;42,919;90,4581;0
2026-01-09 01:30:00;0,05;16,89;37,989;85,5281;0
2026-01-09 01:45:00;0,05;16,75;36,509;84,0481;0
2026-01-09 02:00:00;0,05;17,32;38,929;86,4681;0
2026-01-09 02:15:00;0,05;16,41;35,119;82,6581;0
2026-01-09 02:30:00;0,05;16,84;32,259;79,7981;0
2026-01-09 02:45:00;0,05;9,8;29,609;77,1481;0
2026-01-09 03:00:00;0,05;7,56;29,709;77,2481;0
2026-01-09 03:15:00;0,05;7,14;29,799;77,3381;0
2026-01-09 03:30:00;0,06;8,61;32,019;79,5581;0
2026-01-09 03:45:00;0,05;9,95;34,859;82,3981;0
2026-01-09 04:00:00;0,05;16,35;38,579;86,1181;0
2026-01-09 04:15:00;0,05;18,89;39,169;86,7081;0
2026-01-09 04:30:00;0,06;18,06;44,229;91,7681;0
2026-01-09 04:45:00;0,06;17,47;49,359;96,8981;0
2026-01-09 05:00:00;0,05;18,62;56,079;103,6181;0
2026-01-09 05:15:00;0,06;21,07;63,859;111,3981;0
2026-01-09 05:30:00;0,05;18,03;63,999;111,5381;0
2026-01-09 05:45:00;0,06;21,34;68,359;115,8981;0
2026-01-09 06:00:00;0,06;17,29;71,629;119,1681;0
2026-01-09 06:15:00;0,05;14,44;78,939;126,4781;0
2026-01-09 06:30:00;0,05;11,84;81,899;129,4381;7,91E-06
2026-01-09 06:45:00;0,05;12,48;88,789;136,3281;0,000491766
2026-01-09 07:00:00;0,05;15,12;80,229;127,7681;0,001929065
2026-01-09 07:15:00;0,05;15,37;85,059;132,5981;0,004075662
2026-01-09 07:30:00;0,06;15,25;86,369;133,9081;0,006713685
2026-01-09 07:45:00;0,05;14,79;81,819;129,3581;0,0097923
2026-01-09 08:00:00;0,07;16,57;84,539;132,0781;0,013766634
2026-01-09 08:15:00;0,19;13,11;82,009;129,5481;0,01752097
2026-01-09 08:30:00;0,54;10,98;79,409;126,9481;0,020820431
2026-01-09 08:45:00;0,66;11,42;82,299;129,8381;0,023122167
2026-01-09 09:00:00;0,86;21,8;86,239;133,7781;0,031806827
2026-01-09 09:15:00;1,46;20,21;80,869;128,4081;0,033427827
2026-01-09 09:30:00;5,55;16,39;88,709;136,2481;0,034713898
2026-01-09 09:45:00;4,64;19,54;83,439;130,9781;0,035220116
2026-01-09 10:00:00;4,88;17,72;86,759;134,2981;0,05640319
2026-01-09 10:15:00;7,87;13,22;81,659;129,1981;0,055208754
2026-01-09 10:30:00;6,9;13,59;76,619;124,1581;0,053444687
2026-01-09 10:45:00;5,81;15;74,079;121,6181;0,05121614
2026-01-09 11:00:00;6,09;15,26;78,729;126,2681;0,052140936
2026-01-09 11:15:00;4,91;16,23;74,689;122,2281;0,048739377
2026-01-09 11:30:00;7,55;13,68;77,529;125,0681;0,045384914
2026-01-09 11:45:00;8,72;12,74;76,239;123,7781;0,040888555
2026-01-09 12:00:00;6,3;14,26;80,539;128,0781;0,036397804
2026-01-09 12:15:00;7,03;11,61;75,849;123,3881;0,031505648
2026-01-09 12:30:00;5,36;13,53;73,149;120,6881;0,027331887
2026-01-09 12:45:00;4,43;14,58;72,359;119,8981;0,02365814
2026-01-09 13:00:00;4,46;13,5;69,919;117,4581;0,021967942
2026-01-09 13:15:00;4,2;16,47;70,199;117,7381;0,017601047
2026-01-09 13:30:00;3,99;14,9;70,939;118,4781;0,013615406
2026-01-09 13:45:00;3,96;13,81;74,659;122,1981;0,010039926
2026-01-09 14:00:00;4,06;13,86;72,079;119,6181;0,0061693
2026-01-09 14:15:00;2,66;16,19;75,659;123,1981;0,003584151
2026-01-09 14:30:00;1,75;17,34;74,739;122,2781;0,001434154
2026-01-09 14:45:00;1,71;17,49;80,079;127,6181;0,000231984
